"","Tgfa_parent_baseMean","Tgfa_parent_log2FoldChange","Tgfa_parent_lfcSE","Tgfa_parent_stat","Tgfa_parent_pvalue","Tgfa_parent_padj","Tgfa_mut_baseMean","Tgfa_mut_log2FoldChange","Tgfa_mut_lfcSE","Tgfa_mut_stat","Tgfa_mut_pvalue","Tgfa_mut_padj"
"SIAH3",1.14280789303169,-0.0549218569775141,0.641404869067852,-0.0876038804599085,0.930191517878962,0.945434632978605,1.15551125950347,0.0791854564780559,0.272868317853696,0.287016085376322,0.774100003825497,NA
"CBY2",1.38261332564703,1.50556010972785,0.642260672064055,2.32566486066838,0.0200364364760068,0.0323827651277954,0.484061959256459,0.0983531292935183,0.204688913955264,0.466519391347209,0.640843770761385,NA
"RNU6-1287P",1.10652463388646,1.004126589363,0.590211230806335,1.64876299785346,0.0991961982380455,0.138720857566296,2.24877561838752,0.407486282752763,0.357890193112007,1.14493538745036,0.252235923626595,0.365655481508406
"COG3",2192.33245647487,0.246261145491601,0.0395393741046191,6.22822930871174,4.71736276982171e-10,1.73644983776782e-09,1642.16289375904,0.249106598109783,0.0534484354036398,4.66067195784187,3.15178713761155e-06,1.75609611964765e-05
"SLC25A30",3669.57888498332,-0.257567815065068,0.084302946375425,-3.05526420907563,0.00224862336618897,0.00421821851311862,2722.31747472325,-0.468569938067618,0.123429892864974,-3.79616571934558,0.000146951284757174,0.000591435514484565
"TPT1",21653.2080173367,-0.179848253477662,0.127717962491067,-1.40816747897064,0.159081483596296,0.211605208154028,17478.4117432533,-0.0740316105734047,0.0974144381371284,-0.759966119582913,0.447274836979458,0.569998746420212
"GTF2F2",598.02818426553,-0.337359636772778,0.0694906430342826,-4.85473603355824,1.20547209876491e-06,3.32155718592079e-06,474.817101654547,-0.263969510351559,0.0821755938480688,-3.21226177553581,0.00131694317447806,0.00421616077754851
"KCTD4",16.6860755122653,-0.148103501013053,0.375292260537922,-0.394789823080159,0.692998006156256,0.745289885038995,14.6402899197391,-0.0870742444779578,0.332320107472303,-0.261475013015968,0.793726216172311,0.859377147772078
"NUFIP1",524.674489955096,-0.200093860878482,0.0871371725798117,-2.29631903778351,0.02165764635566,0.034803050344395,397.195658030445,-0.200352089821005,0.0815792667759566,-2.45591604835695,0.0140525981755102,0.0334902753147635
"TSC22D1",15662.3458488001,-1.14700312117974,0.0968706747560772,-11.8405352706537,2.40910476638028e-32,3.08601404032974e-31,10155.5711106321,-0.730607107747789,0.139153490807081,-5.25035389966537,1.51807268729424e-07,1.05728965786088e-06
"SERP2",19.6133032791675,-1.54051194185584,0.37548269612914,-4.08374569234635,4.4315527484676e-05,0.000103266892974389,10.6333407424257,-0.931906927300643,0.359725807188725,-2.57027916359748,0.0101616591715804,0.0253669133350511
"LACC1",423.433178537781,-2.27447387579475,0.144003568480783,-15.7841758102499,3.99837744610852e-56,1.23997112419634e-54,224.74415990012,-1.50428696142082,0.128918932355274,-11.6486812796055,2.33037038307766e-31,1.77297417774456e-29
"CCDC122",62.6506883253149,-1.22673525714736,0.215670766326155,-5.68286925468496,1.3245352817378e-08,4.33193156336589e-08,46.9346231131475,-0.944036427907015,0.232767553931165,-4.04587166323544,5.21287874585196e-05,0.000229391152797502
"ENOX1",247.827290675977,0.430668516090048,0.126717527381036,3.39844359825356,0.000677704352553096,0.00136410168038265,221.13548640699,-0.0830240127562819,0.164433765984737,-0.50490992599166,0.613622102134427,0.717896188181313
"DNAJC15",1190.63691244591,0.512643506922358,0.0963301171062297,5.3216822478699,1.02812039861924e-07,3.12660180138238e-07,1041.59091682414,0.0804810192264991,0.070208734865523,1.14632190852042,0.251661981116679,0.365069504272021
"EPSTI1",316.313715799142,-2.07647610059666,0.163151084763995,-12.7189299781654,4.6417290072902e-37,7.09922140179315e-36,176.038272296958,-1.3511556383083,0.181460523984085,-7.43325952964146,1.05953723558009e-13,1.63378025585127e-12
"FAM216B",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"TNFSF11",31.4483477241362,-5.08979742916545,0.527490490711215,-7.05419553996304,1.73602110976288e-12,7.57343432148988e-12,10.6152450469121,-2.00149866907046,0.35809198066408,-5.11091891275893,3.20595576184752e-07,2.11119793315337e-06
"AKAP11",5103.11978740518,0.320512155242066,0.0500007423610817,6.41013620727375,1.45389684371965e-10,5.57949358563189e-10,4462.3415454535,0.17776262900844,0.0871391506894145,2.03998502929078,0.0413518168401742,0.0832703252452682
"DGKH",386.617950030324,0.165942607388184,0.149888994168416,1.10706082905783,0.268267629667991,0.335494312589637,307.737723650987,0.398497707293147,0.107111559498226,3.71998365656417,0.000199235670128452,0.000780895456036933
"VWA8",7802.53984416859,0.802646370835118,0.0631625717167863,12.7075705443629,5.36762229394385e-37,8.17754650840455e-36,7507.05108923732,0.276903753855869,0.0861684642953938,3.21351495798227,0.00131120968126495,0.00420192659884522
"TCF20",4.71925761674485,1.7278632927756,0.595782073156689,2.75656969242491,0.0058411163663377,0.0103265883303933,3.60113763661773,0.76026408279028,0.378618590268016,1.96762151316776,0.049111602548493,0.096075310948583
"RGCC",386.985678211565,-0.0781974151132479,0.175896618765405,-0.444563239301615,0.65663541824632,0.713815239565033,343.03866650825,-0.216097673334277,0.146351801305638,-1.47662215145674,0.139776950467485,0.228534627861532
"NAA16",710.349527229299,-0.0467871352896282,0.0751645632579144,-0.62246023183598,0.533639285550241,0.601527740022584,578.138559641432,0.182266759242479,0.0921580292604643,1.97774207774206,0.0479578107846422,0.0942677597429792
"MTRF1",412.406104716813,0.43148747435185,0.0812088821288895,5.31308860226948,1.07782598807719e-07,3.27205366703564e-07,344.456879876142,0.0798805492066604,0.110333779715402,0.723978492695024,0.469078939089106,0.590158242178085
"KBTBD6",1316.24402153451,0.358119106461064,0.0547345306184224,6.54277958098747,6.03858005500518e-11,2.38024110080737e-10,1065.69376314083,0.1900722789558,0.0672371644463229,2.8268720209406,0.00470051094750455,0.0129434609739479
"WBP4",1445.94343624788,0.227842095986572,0.0514181503922202,4.43114796540841,9.37327403769227e-06,2.34885685403173e-05,1213.64778403884,0.158386320388263,0.0828366632055057,1.91204013831699,0.055871045942913,0.106974353167141
"ELF1",2774.53972225736,-0.29354205499519,0.094425201419337,-3.10872418972031,0.00187897032618333,0.00356527235289829,2237.93908203216,0.0833862998101824,0.0745744266047587,1.11816080795148,0.263498319580098,0.378613058562603
"SUGT1",2100.28624937097,-0.0412564942683006,0.0725394072448854,-0.568746897115581,0.569527916786411,0.635454498735237,1616.1898039229,-0.0278966893215474,0.0568380553120767,-0.490808529191481,0.623561876956499,0.726374222074905
"CNMD",7.47645128445393,-1.45660324201518,0.536001141168451,-2.68497275000763,0.00725357199004104,0.0126259624700748,3.00981684002981,-0.356782294662733,0.365755471196992,-0.983383965995223,0.325418498675283,0.44577215946129
"PCDH8",35.6916378310318,-3.36414669011894,0.400492777597787,-8.12690068552817,4.40405923353977e-16,2.45326579668818e-15,9.07070510217081,-1.34824600484849,0.377559649578574,-3.50499727401523,0.000456611958519783,0.00164868707161997
"OLFM4",819.873432751832,-2.11929409228423,0.187075438297148,-11.3253831785561,9.82483023834575e-30,1.1220613981086e-28,438.703051087521,-1.38310232879207,0.112955105053598,-12.2365356720156,1.98318158381076e-34,1.83481022087381e-32
"PCDH17",1265.17951880752,0.254607054425206,0.11990786413845,2.12333285985684,0.0337259689918417,0.0522694227575289,1108.73382248763,0.245395671359891,0.158411685573069,1.54909116388087,0.121359806719515,0.203688777504153
"RNU6-692P",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"DIAPH3",175.191500917613,-2.90370725852213,0.155611619363143,-18.5862290373328,4.15374702970489e-77,2.39634552904886e-75,99.3514502816677,-1.89824611082335,0.249237146290495,-7.57257429162027,3.6589983608419e-14,5.98701609522909e-13
"TDRD3",1361.10964271447,0.0785147997503375,0.0532346561693779,1.47487888727322,0.140245107416629,0.189147075683863,1173.60158686359,0.074164306260158,0.0698089023728189,1.06238956267469,0.288058870097081,0.406537320622886
"RNA5SP534",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"PCDH20",10.9798055657475,-1.55280576654669,0.510353966431837,-3.02107720240065,0.00251877129910523,0.00468563219853546,8.16788348405798,-0.993947015194561,0.373436604812923,-2.63171755018969,0.00849544575256877,0.0216657718120641
"PCDH9",16.2206396537597,-0.708438928208572,0.394197227357146,-1.79688270232523,0.0723542432646902,0.104220927603224,13.8952379582908,-0.637462053841163,0.319549728505943,-1.99093271175768,0.046488285329405,0.0918732094563716
"KLHL1",1.56795192969418,-0.880498225695731,0.636077568942106,-1.35834926265575,0.174352885602901,0.229506373700254,0.803628905736818,-0.175335776460229,0.221713400489391,-0.88310076043936,0.377181833346575,NA
"SNORA30",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"DACH1",841.893642952553,0.661930980939646,0.11114835394307,5.95521484165881,2.59730401988529e-09,9.01501762442823e-09,698.50845745887,0.500393268515141,0.100225295449065,4.99238764514555,5.9637407114795e-07,3.74620895991847e-06
"MZT1",2533.79551612214,0.194894190507869,0.0456232799948326,4.27180876838552,1.93893819548878e-05,4.70623637488166e-05,2200.41908864428,0.140921301640357,0.0852849649622245,1.65235739888753,0.0984617145869399,0.17114045903155
"BORA",177.378032200461,-0.442583252907977,0.139062202242519,-3.18251671151082,0.00146001090003523,0.00281144815846764,136.609842828786,-0.195834795691105,0.131806253600114,-1.48575798066622,0.137343148203926,0.225270928383246
"DIS3",933.188195631123,0.199253593543209,0.0618523870517397,3.22141462126971,0.00127559462262767,0.00247546757584386,726.254355084071,0.173308063760572,0.093411313428485,1.85533519138937,0.063548375820358,0.11929647504954
"PIBF1",378.15336739641,-0.195275312940714,0.0860705059205784,-2.26879991118543,0.0232804963874303,0.0371862326253619,291.748777732651,-0.00859788629817453,0.113069385819823,-0.0760406003577793,0.939386797270755,0.960535497168377
"KLF5",91.4502636491296,-1.34824200132002,0.428238718772595,-3.14753390309066,0.00164654010458734,0.00314707762742808,47.3622868758899,-0.19065029087337,0.300260225003564,-0.634629169459042,0.525670299188901,0.6420099775296
"RNU2-17P",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"KLF12",263.731948497064,0.953533151080307,0.143733051912344,6.63251628726353,3.30011912390396e-11,1.3261323762433e-10,260.26061347574,1.02893258876925,0.121643945914978,8.45345050802062,2.82817849973773e-17,6.37424651940889e-16
"PRR30",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"TBC1D4",1376.02948173207,0.0150173487526716,0.115984606761499,0.129477581856492,0.896979762709949,0.918700243877326,1105.2714804433,0.228803772980061,0.117085850416847,1.95411425376884,0.0506877067713026,0.0987479315629468
"COMMD6",1170.76124347126,0.337186769574602,0.10020771348384,3.36486890445097,0.000765800351955938,0.00153043035187119,971.140279680445,0.00295329305061121,0.076661040687328,0.0385246521554965,0.969269376492572,0.979992540128891
"UCHL3",779.265312272482,-0.160310196233236,0.0839736241067676,-1.90906499499753,0.0562537077394188,0.0832060686065567,624.817544189703,-0.281747446824974,0.0909135122855574,-3.09906800413215,0.0019413045543519,0.00595381065288037
"LMO7",7121.74654690089,0.992051633160118,0.101643071963632,9.76008006577091,1.67023307096914e-22,1.31112042769624e-21,6354.73497602485,0.711536451324947,0.0681900954403529,10.4344997975896,1.72519957979255e-25,8.18268712086414e-24
"KCTD12",2025.75949113782,-0.283587439813569,0.0727159368295958,-3.8999431559196,9.62152753139847e-05,0.000216057541532205,1489.74407072542,-0.0224214907571678,0.0915511036519188,-0.244904777711788,0.806530162249089,0.868155041208692
"ACOD1",23.9411265110067,-3.42208151381759,0.630488124961439,-5.05904455264987,4.21362417545329e-07,1.21589169844084e-06,2.10735145674099,-0.875130023485878,0.329405607703811,-3.0231223396617,0.00250181080542822,0.00743548291726316
"CLN5",1614.19526760911,-0.147589143673131,0.0442602495258902,-3.33458015423213,0.000854282756854399,0.00169796137055848,1253.0354142529,-0.180906633622044,0.067514972819062,-2.6794912453453,0.00737341313495195,0.0191364010505039
"FBXL3",4181.03306262316,0.306016605422849,0.0506745508463551,6.03885552759731,1.55211131178733e-09,5.4756588814224e-09,3453.08883204942,0.273690958624628,0.0798081249794854,3.42934410294925,0.000605041907907606,0.00211380670108013
"MYCBP2",6552.5924273193,-0.210387256883887,0.0886782344131427,-2.3724764218911,0.0176692908314736,0.0288398701609615,4907.86480080294,0.0591971779324743,0.0475788215543463,1.24419095331115,0.213429292517232,0.320272150205073
"SCEL",538.945567798395,1.04289757710238,0.414987724729861,2.51311475542233,0.0119670400912453,0.0201207321452718,627.613274341831,0.529248809984591,0.317747919235498,1.66576561425937,0.0957601074279061,0.167337354567968
"SLAIN1",170.318958414443,-0.709520901673668,0.155096356585568,-4.57437939937233,4.77633635119691e-06,1.23314034259595e-05,117.366683977627,-0.0496082171225192,0.137128854297735,-0.361766235713664,0.717526725552601,0.801243522767276
"EDNRB",2524.63670699588,0.140098317752892,0.107604769917361,1.30197330590929,0.192925511045158,0.251110411357053,2024.57645814688,0.353576537200325,0.0796507644022335,4.43903515960941,9.03630553221752e-06,4.6366363340252e-05
"POU4F1",3.96947045460059,0.420358068824778,0.598745168484076,0.699500418500677,0.484239351568928,0.554932002104697,1.88459713675093,0.146798307093826,0.350431831093513,0.410884767065215,0.681157032664728,0.773481445986738
"OBI1",231.53388861268,-0.792676791602528,0.153095007599629,-5.17715447203821,2.25295672319701e-07,6.64912486372154e-07,157.571922740973,-0.292683920340557,0.143803765619153,-2.03499156602606,0.0418517216144951,0.084085910697164
"RBM26",2619.50700865222,0.147585087201378,0.0661728908515156,2.23028942710585,0.0257282346360913,0.0407599654628515,2285.08762348989,0.206080137382817,0.0869161666822841,2.37102076817772,0.0177390342963607,0.0408093086774911
"NDFIP2",4586.19896346523,0.120073820991358,0.0598160262482382,2.00738594622126,0.0447085840711932,0.0676144083698114,3804.69285905309,0.0964218382309627,0.060204105743697,1.60158280168581,0.109247896419173,0.187110898357967
"SPRY2",823.417676603054,-0.112545776536305,0.113796011518624,-0.989019698322465,0.322653504070482,0.39370752611773,618.130609742525,0.190138976126253,0.109433007704276,1.7374604605538,0.0823059273209029,0.14803623479284
"TRIM52",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"SLITRK1",13.6418740347727,1.71491664818364,0.42438201802718,3.97046096154099,7.17337096651738e-05,0.000163587468691456,9.87998197496553,1.06680120189581,0.353452336233684,2.96762098388997,0.00300114147510394,0.00871558000946674
"SLITRK6",232.03654736336,2.34588113603017,0.238651107850175,9.81323552393068,9.87504110625994e-23,7.87794331669705e-22,232.949476551798,1.06398153964824,0.192371587052783,5.52742602124966,3.24963183330865e-08,2.4773897211409e-07
"SLITRK5",0.247845511078016,0.197687498195628,0.428131186007799,0.394549971999582,0.693175040671418,NA,1.06848422766062,0.103176298757403,0.265362545328243,0.393475974780771,0.693967965307505,NA
"MIR17",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"MIR18A",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"MIR19A",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"MIR20A",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"MIR19B1",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"GPC5",201.401067229579,2.59836110099938,0.162541282840286,15.9326631221981,3.75996370055157e-57,1.21401955533035e-55,225.033737650166,1.09584819876978,0.17336459941805,6.3158525177595,2.68676186254471e-10,2.69359109002141e-09
"GPC6",1031.47539769208,-1.6403068846981,0.131832733912016,-12.4410750476188,1.56384828686727e-35,2.26382908833221e-34,562.711831746298,-1.00833735165366,0.115707780813899,-8.71231440620198,2.97732521360268e-18,7.40035660057661e-17
"DCT",2.26728471184737,0.432588977675897,0.651641926676818,0.659511207386564,0.509567551645762,0.578758976579712,2.2019293335542,0.529563240388619,0.357986810217215,1.48253571247588,0.138197808464636,0.226471545294989
"TGDS",666.590049118374,0.451842617875267,0.0718589469495875,6.28774395432816,3.22112594832038e-10,1.20376061874359e-09,564.520610005271,0.228491703927321,0.0744083180736072,3.07072178756936,0.00213542024718891,0.00646448771255652
"GPR180",845.977964439305,0.407094073075441,0.0680925560377145,5.97843522488677,2.25291161197587e-09,7.85789931431991e-09,692.738956958057,0.140873796018906,0.0729611798607189,1.93079632240938,0.0535082453392993,0.103254999503723
"SOX21",1.04008883940543,-0.885564095137277,0.563917249147978,-1.60642033462807,0.108181585946242,0.14993688806469,0,NA,NA,NA,NA,NA
"ABCC4",3789.17955744045,0.144767597607779,0.0660558239580486,2.19159316253481,0.0284088960986037,0.0446766251624739,3113.94327766714,-0.0532008338718509,0.0641931040294152,-0.828765664653976,0.407237020671789,0.531142229128591
"CLDN10",5315.10506031157,0.885830140106917,0.10050887854095,8.81339454269226,1.21412320024463e-18,7.82423870974898e-18,5059.17423952282,0.297910244694907,0.129355361329675,2.30303842972591,0.0212766809696758,0.0476460323283283
"DZIP1",917.892738265496,-0.500826700689055,0.0896857439936339,-5.58420335689867,2.3477386907004e-08,7.50931829076044e-08,758.549833246278,-0.550110206772881,0.106332819779281,-5.17322251033743,2.30090732774112e-07,1.55603257713344e-06
"DNAJC3",14370.344398132,0.646555580489863,0.0547567446594405,11.8077624000479,3.55907223136517e-32,4.50394850440179e-31,11217.8274764426,0.216803858972132,0.0821542463603992,2.63898886569409,0.00831537119337302,0.0212607955384297
"UGGT2",506.862652810884,-0.246865566323714,0.0946435980501149,-2.60836939568139,0.00909747207720896,0.015600211106498,387.339112309345,-0.0780421642201944,0.100677593736242,-0.775147372281218,0.438252581875902,0.561348578561116
"HS6ST3",4.51609764917044,0.345167255575098,0.565757891006966,0.60800904167337,0.543181477142259,0.610748333284345,3.61838480022235,-0.0216122180743555,0.377647762522761,-0.0567868521936797,0.954714987466635,0.970778034745585
"OXGR1",1304.4439866922,2.07732313911307,0.130431189743217,15.9232483450747,4.3708345837977e-57,1.40836008806886e-55,1199.30438567983,0.867427357917801,0.14942651725033,5.80477777057326,6.44514296820595e-09,5.43611720919926e-08
"MBNL2",6583.23629389699,-0.145325372361848,0.0511615173007303,-2.84052205035395,0.00450397590816111,0.0080958064090337,4953.82050737056,0.144791681514926,0.0749665736483685,1.93141333039895,0.053431957943021,0.10314762823931
"RAP2A",1615.85733274515,-0.598039620860331,0.0717678887696372,-8.33293064643675,7.88653651275805e-17,4.61258035625044e-16,1108.3750726549,-0.285391555722399,0.0995991821321285,-2.86532624145308,0.00416579821646136,0.0116421748402616
"IPO5",4206.53596066639,-0.279391588361766,0.036275288940811,-7.70198035447269,1.33973488362713e-14,6.81241730196919e-14,3179.01932059453,-0.175892845595546,0.0627629026969254,-2.80249006595752,0.0050709778112451,0.0138339671341357
"FARP1",2445.3064129535,-0.0539801250836544,0.0602838349138145,-0.895432622400781,0.370555868397711,0.443232158464585,1935.00186844325,0.159067705405473,0.0805269777034514,1.9753179793361,0.0482320741480472,0.0946331100053582
"STK24",2660.2608291534,0.0668166578732433,0.0581776376953796,1.14849274754061,0.250765205270227,0.316446127953389,2180.06587516196,0.165194752666865,0.0653925201002289,2.52619280026174,0.0115306182417185,0.0282202655465182
"SLC15A1",12.5802381140194,0.680865749660234,0.4439409683078,1.53052508842766,0.125886808311966,0.171670791347125,16.2030201004425,0.429812935633747,0.295249092242665,1.45377651048256,0.146008277881353,0.236657517993481
"DOCK9",5640.38326112872,0.794339079441943,0.0598891457896377,13.2634038430422,3.77370432313168e-40,6.54331140757815e-39,5132.00824630212,0.380245930932419,0.106297212986161,3.57719116421628,0.000347306184878562,0.00129488186541291
"UBAC2",1797.3065270201,0.329230963517245,0.0802797414459794,4.10103505291412,4.11306243064783e-05,9.62310655460351e-05,1557.87294922541,0.0548595216879338,0.0578611392633408,0.948125275002805,0.343065682558561,0.464938749652459
"GPR18",30.4610248476594,-2.5846992450647,0.380962059392936,-6.6842686439519,2.32080727201966e-11,9.43718779801310e-11,12.5380135906757,-1.42784329808993,0.358234650568401,-3.88924479104613,0.000100556651086081,0.000420519834396812
"GPR183",146.335979296184,-2.6346597246141,0.242990966564889,-10.8101395886821,3.08200733637339e-27,3.12219878130221e-26,61.6891827564508,-1.33753568190218,0.232819722452196,-5.71944564314991,1.06872156302841e-08,8.69126358473671e-08
"TIMM8A",0.797537360189348,0.30007149809417,0.622678887404851,0.478564547104716,0.632248444797495,0.691327614505072,1.00344455594622,0.205947380635729,0.266352263808416,0.788054775937842,0.430664666494253,NA
"TM9SF2",13683.5236939942,0.394149757913633,0.0620327828856688,6.35389244527661,2.09933646528434e-10,7.9687440283604e-10,11747.9221245962,0.162905590678649,0.0766774699849308,2.12455837715809,0.0336234800721199,0.069992877683463
"CLYBL",2946.65717370276,0.861761227703523,0.10518123459062,8.19301034516983,2.54772267024015e-16,1.43447664662391e-15,2728.11628167595,0.353644083808504,0.0740399099190153,4.77638720952692,1.78472582284222e-06,1.03639948209063e-05
"ZIC5",11.6273585489307,-0.413201203614366,0.414646535960887,-0.995778122901983,0.319357962116341,0.390171686509625,11.2264179635531,0.772410065674518,0.348357554487806,2.20651475292575,0.0273479784266876,0.0588079627918498
"ZIC2",0.273373440858991,0.0205873720539555,0.427724539131908,0.0439846163655244,0.964916666361651,NA,0.367334763429726,0.0449042499500694,0.195432159558084,0.222290392149028,0.824087830972792,NA
"PCCA",6434.59790315943,0.960100468966071,0.0696723174998239,13.7801299268319,3.35667531440249e-43,6.62552818032753e-42,5904.36480386704,0.343300507967737,0.0638046538452755,5.38048944445439,7.42835949319489e-08,5.41059880999922e-07
"GGACT",1465.46895355942,1.01484477339765,0.096220828901911,10.5466506677973,5.2640251614374e-26,5.0306384185917e-25,1286.15176262222,0.518104240970115,0.0939343845361756,5.51551190002988,3.47766210541482e-08,2.63115596345065e-07
"TMTC4",737.022461869765,0.186422573926776,0.0862142694681663,2.16230066891568,0.0305950082080338,0.0477850969245015,601.547773058228,0.0925050935187192,0.106434122774246,0.869122872596824,0.384779927441105,0.508740433352795
"NALCN",24.5424839501065,-1.74523791652489,0.364124725105665,-4.76642601791282,1.87522541655818e-06,5.04388708204165e-06,19.7577815272125,-2.03709829422967,0.323764703820423,-6.03416766342196,1.59784100790748e-09,1.45230085060748e-08
"ITGBL1",569.930995465871,-4.86020940020986,0.171309198935219,-28.1459823073246,2.68368763483971e-174,1.31601332393453e-171,289.862999665059,-4.18360860121215,0.198659538363233,-20.436809446457,7.87201725757368e-93,2.35971589313028e-89
"FGF14",15.4200644477292,-4.34430277566347,0.535308254358292,-6.11848114028284,9.44714605744660e-10,3.39310176089384e-09,9.74915419017526,-2.15861653780289,0.374507650366737,-4.92901686854785,8.26444394627947e-07,5.05994631808973e-06
"ALKBH8",857.115259438586,0.108128524887507,0.0692226371207316,1.56203416959921,0.11827993946914,0.162383972891491,682.244233575566,0.0578987635043123,0.0940589678255353,0.615556334766221,0.538187377711572,0.65330464219171
"SNORA24B",0.51841771524297,-0.0185059916864741,0.572405651707797,-0.030098694792426,0.975988341665522,0.981376203531885,0.136973904334665,-0.0328131781521459,0.15598975903094,-0.210358381132151,0.833387972914563,NA
"CWF19L2",1344.04460393335,0.142895030317682,0.0640636354403675,2.23050692257755,0.0257138083974474,0.0407412238865857,1107.94223074517,0.100302052557306,0.099239907018642,1.01070606192573,0.312157134839245,0.432000645825694
"GUCY1A2",559.862069862116,-1.02828499715455,0.143869781820396,-7.14670399381076,8.8886261191896e-13,3.97040481247718e-12,353.522051524532,-0.364312765712338,0.139194121431014,-2.61729013051975,0.00886309719697324,0.0224809783022906
"AASDHPPT",1663.02131319101,0.250445043085868,0.0584526046998193,4.28457427396184,1.83089437344229e-05,4.46124138323856e-05,1423.2924367021,0.0284518061368301,0.0855929755168099,0.332410314278095,0.739579451268481,0.818128040121927
"KBTBD3",224.959687840358,0.243760977664562,0.115243807658988,2.11508276032194,0.0344228942844663,0.0532181337056005,185.935736413609,0.117051103284145,0.120627837804188,0.970335070707502,0.33187950149749,0.453107120463143
"MSANTD4",2689.49227471716,-0.0161558577706154,0.0610715345399807,-0.264539826339137,0.791363980491002,0.829586718008203,2161.51674341057,-0.0548606273317788,0.0644390356839227,-0.851354362188657,0.394572535292328,0.518395262882311
"GRIA4",143.901005500177,-0.857640428051671,0.186771100303366,-4.59129761014075,4.40498674174623e-06,1.1421522133424e-05,98.1324886683504,-0.782091096960333,0.175169509344842,-4.46006497884521,8.19348077003541e-06,4.24193056239346e-05
"SNORA16B",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"CASP1",258.130152422061,-2.41197160611619,0.237840787656196,-10.1289390689996,4.11085387899137e-24,3.52692832526695e-23,137.451285439863,-1.8944529493593,0.178051493765147,-10.5901963061957,3.30897193556888e-26,1.64221428378498e-24
"CASP12",573.449975576927,-2.28056951403816,0.14027145726309,-16.2505510796135,2.21365631208901e-59,7.89470337484107e-58,300.597326956384,-1.7137354524501,0.12171811441458,-14.0566869203616,7.00915772443213e-45,1.19378699970215e-42
"PDGFD",1222.06733692064,-0.85266683699488,0.0917721180275935,-9.29095026712468,1.52916898659618e-20,1.09170699443436e-19,793.077614583354,-0.36602142992185,0.0962217077879298,-3.80377099713164,0.000142509931995936,0.000575879984026717
"DDI1",0.692731897101432,-0.217644034696776,0.583579025621506,-0.349042289329247,0.727057561381935,0.774015417449479,0.522807617657579,0.132392137560224,0.233778958812425,0.591552257373917,0.554150451998985,NA
"DYNC2H1",2015.13007810687,0.60113568095004,0.103417427750804,5.81262997821519,6.14988986475901e-09,2.07604846506899e-08,1671.60137415288,0.508847084054454,0.108492731824115,4.69004107340621,2.73150212825539e-06,1.53793215245274e-05
"DCUN1D5",1493.45657421577,-0.147952473920266,0.0489136932644155,-3.02477027520254,0.00248822042080183,0.00463609057744268,1193.90801906088,-0.156375467442375,0.0732944461356827,-2.13353235150198,0.0328810806911595,0.0687434282883385
"MMP13",217.189596065491,-0.145429807010937,0.257636611739424,-0.564488689276707,0.572421595631225,0.638138652930177,139.670459282281,0.360089633114215,0.191695016319275,1.87839396716384,0.060327290209563,0.114006484133266
"MMP12",1288.93224563671,-6.13561674662722,0.206162636684118,-29.452144918073,1.18180143024781e-190,8.42946729247669e-188,694.43279805207,-4.58349881850617,0.303571677750887,-14.9053143334995,3.04376811745458e-50,7.0184610068322e-48
"MMP3",536.823137845764,-5.61367247018886,0.538868835118964,-10.3497316127227,4.1966056979972e-25,3.81757313698389e-24,217.054873340692,-3.79971544024178,0.362197925727891,-10.4593203863239,1.32804783757803e-25,6.33910222599345e-24
"MMP1",0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"MMP8",23.9605721486573,-3.97680097010123,0.568736950556761,-6.11368136012043,9.73586096201682e-10,3.49200297636498e-09,4.19916219366625,-1.11354692823462,0.376354059240449,-2.88171223909322,0.00395520763660462,0.011128337161147
"MMP27",12.7295395120019,-2.88318473129376,0.487811460364163,-5.56964181599368,2.5526354881047e-08,8.13980005676467e-08,8.18534982383918,-2.03467081156252,0.373510526791397,-4.69219291871136,2.70292062759873e-06,1.52298399873871e-05
"MMP20",2.8211636633852,-1.68301786745803,0.651733297888563,-2.44658355583451,0.0144217364999567,0.0238920913383996,0.796935780321879,-0.32384138204198,0.259211824056195,-1.18447746520729,0.23622411152838,NA
"MMP7",195.863879566331,-4.66609159530628,0.630570999180663,-7.49776144651742,6.49169043021305e-14,3.15672780387056e-13,18.373299601354,-2.96784965175385,0.374936279950577,-6.74352795991578,1.54586211278583e-11,1.85950091062873e-10
"TMEM123",5638.74525860762,-0.736058121392799,0.0857321436564074,-8.5855375277779,9.04126836760125e-18,5.57030165780914e-17,3902.82736796011,-0.304671713074159,0.0759902796721902,-4.00932763999546,6.08918801725641e-05,0.000264535507254026
